date,reserves_to_deposits_pct,private_claims_to_deposits_pct,govt_claims_to_deposits_pct,foreign_assets_to_deposits_pct,foreign_assets_to_total_assets_pct
1994-05-31,6.469169766938351,59.21843366611063,32.615910183703704,49.05984752139616,28.36524827165124
1994-06-30,6.296869928457646,57.5599501056128,33.67620203643888,49.24209484682878,28.528040506380126
1994-07-31,6.945358877234837,56.9625550698738,33.881170470001685,48.47303211422738,28.382784346767437
1994-08-31,6.533598061691659,58.37716323567575,33.93633577088693,47.75482559062195,27.970052484226343
1994-09-30,6.67063603428559,58.00148907310595,34.19146345694951,48.0515080921084,27.858544858768536
1994-10-31,6.668843798546247,57.88177147862065,34.124267755075664,48.06960837349879,28.28786760900942
1994-11-30,6.484175598334646,59.00440891476267,34.75062318751256,49.287507371675495,28.382936887775713
1994-12-31,6.090020347438191,59.180229913184654,34.4832509486129,51.31462283488594,29.54188425624879
1995-01-31,6.528465523796413,60.39965348168136,34.86451903770199,51.216831073479185,28.95520468695872
1995-02-28,6.523621436325919,61.1425291749525,33.975335320437495,50.689839937189994,28.58521956771105
1995-03-31,6.002015780004025,60.15616169789351,33.562389245333634,48.015053107892726,27.475464400176858
1995-04-30,5.950543867103962,60.36747737987821,33.71670223275676,49.8052517437534,28.007062168751197
1995-05-31,6.210881074582399,60.56151829884868,33.099403538197755,50.891473968565805,28.235270305478387
1995-06-30,5.956228485252527,61.16648395027485,32.92951879955509,51.04692581351834,28.51695822737954
1995-07-31,6.485310942566155,62.50093779808582,32.99777347478868,51.18536068093871,28.5515485791517
1995-08-31,6.083955564195183,60.39861388109365,34.08445007948204,51.56074792114869,29.07003258312243
1995-09-30,6.394092380572512,60.536098321689124,32.58538547708535,49.098862106023454,28.16135577448584
1995-10-31,5.960979281236688,60.56207714670041,33.081744900319144,48.12580024627347,27.92303382894729
1995-11-30,5.671842218438554,61.87128173096447,32.001841880637194,48.94620362324833,28.244390616620755
1995-12-31,5.626136985021978,60.97836022719495,32.0252996417028,49.31043903302079,28.71714936779391
1996-01-31,5.759086470241309,60.446499839529935,31.80280222734672,48.62961899346187,28.48765138367809
1996-02-29,6.59999090702769,61.12957671163208,31.786208840897746,49.551571219734974,28.905814780286338
1996-03-31,5.6858693625011,60.18430883914972,32.191119750252774,49.894832716082384,29.040173104692197
1996-04-30,5.975388959549046,58.92759552070932,34.35046347439051,48.31750092364404,28.278423299152795
1996-05-31,5.688527551323108,59.06854568292604,35.52546550345058,46.866809572154864,27.95168207261463
1996-06-30,5.728801514564238,57.53705250515413,35.80726544323745,45.565545901460155,27.321709096663234
1996-07-31,5.58187422811365,59.27004684624042,36.71404683514099,46.985994499503555,27.810796625688077
1996-08-31,5.610865214190177,58.590277390830416,34.96941203331508,48.71651706056455,28.89138045628965
1996-09-30,5.603756611821674,59.947759565862704,34.92961500041609,49.21730102816484,28.696451878908313
1996-10-31,5.442425127470678,59.37350622319346,35.33380190167843,48.236843163388315,28.63566572634177
1996-11-30,5.72380243617513,57.81339980517911,34.14188676797197,47.5206845637077,28.458355005766744
1996-12-31,5.205683584208231,57.387514708705226,34.052777267149565,49.316662557770826,29.66115625566983
1997-01-31,5.80994937011632,56.11892298994926,35.624216011994534,47.63685345836024,28.919591473102717
1997-02-28,5.866119153952149,57.154671476663744,37.419707671541985,46.12720963219746,27.914947589784607
1997-03-31,5.954636919556677,55.32740321853969,38.163425331622456,47.2501152850774,28.42791651940309
1997-04-30,5.769187375401763,56.106178185693956,40.276756730705955,46.87802975683517,28.051710139671034
1997-05-31,5.859588821886871,55.71220324466669,41.806219811967225,43.856928051575586,26.64960829240855
1997-06-30,5.740338954404161,57.586744939731396,42.177770977258206,44.55406978756239,26.42675167509608
1997-07-31,5.85540622126511,58.92833345281484,43.73819438253654,42.35560252008844,25.023731584758806
1997-08-31,5.944133254065254,60.507156358417625,42.59657865485629,40.86943157830068,24.027851222168877
1997-09-30,5.745976961696956,58.91662777649389,42.50734139637329,42.193068807087954,25.21842868385859
1997-10-31,5.721702252850579,60.798372680540325,42.36965902032214,41.73650743033667,24.926720079555135
1997-11-30,5.639777437132893,61.56551851076203,41.14439330322251,41.41972211495142,24.842712968319024
1997-12-31,5.537341909232785,58.96289014660303,42.68939609758945,43.892097481040594,26.06545213642253
1998-01-31,5.954835349506586,59.19422296530452,42.69729521727192,42.380134047477206,25.646578818651534
1998-02-28,5.666723108264441,60.068826838736996,43.00172784645425,43.32330806892528,25.958092879776668
1998-03-31,5.863205395721411,59.753199049603886,43.84357932162755,43.36807397947728,25.628678799000802
1998-04-30,5.824192801334694,60.444069826802505,43.84767465222008,41.66735800237401,24.75060974268398
1998-05-31,5.825036293110482,61.56044283838986,44.69747555839146,41.24035498737316,24.381237071397777
1998-06-30,5.61718021404934,61.32894672091172,45.09176793540542,40.14494445061425,23.798604834603086
1998-07-31,5.669518083747233,64.3138298194299,47.470629331321824,38.4671674929851,22.526553570199432
1998-08-31,5.541715236227095,64.76258222366059,46.65643262721112,38.56397719274972,22.501738252162866
1998-09-30,5.377029247284099,65.66859700123203,47.10700285930399,38.42763347023412,22.221048439859878
1998-10-31,5.548139611971759,66.54179397006004,46.29001511397044,37.435403628654825,21.740245477681327
1998-11-30,5.333783967046296,66.3473251598278,47.22247239388616,37.31855084177351,21.649471863016288
1998-12-31,5.277643320326329,67.43480224896118,45.92330179455288,36.074817626571146,21.257104984517706
1999-01-31,5.57263111577804,66.46692510731552,45.43838895140493,36.26966932398223,21.424180006646438
1999-02-28,5.456095500187427,66.30231892216233,46.19959822031704,36.42484541469161,21.501370163856965
1999-03-31,6.3286316244646565,68.29852605925502,46.59121258129233,33.04157819556679,19.517362845398925
1999-04-30,5.357567147973007,64.82441516252298,49.23842791172889,33.26985458884528,19.896621492319756
1999-05-31,5.423447236517978,65.95438883909178,49.62949750812434,33.92519182186243,19.918295242814587
1999-06-30,5.482860561438409,62.419394814127116,48.41136568519424,36.271696269851105,21.51400359873575
1999-07-31,5.681269240812981,62.19818471785955,48.94284309833352,34.256102547045096,20.378442804465518
1999-08-31,5.574931569895688,61.372282521385166,50.175693338790126,33.60997381791571,20.19006700528529
1999-09-30,5.4315688266962425,62.10970747391751,49.00442707805415,35.328526000244295,20.840713354341023
1999-10-31,5.7533327162892975,61.57967430661405,48.01905173184534,36.39452283482546,21.661913520962926
1999-11-30,5.420820361417498,61.967538634034334,46.910860398834785,37.964938709686706,22.8682964415814
1999-12-31,6.6078213826546826,64.77600808931415,45.66010092903614,36.53851584699787,22.03301855494552
2000-01-31,7.479442450844973,61.046060217319656,46.0992228105589,35.50004576022287,21.605706438593778
2000-02-29,7.1356667300667755,61.66481071222921,46.49585791946308,36.75398592578035,22.193849732336695
2000-03-31,6.2744527341938054,60.41120550366742,45.28503022652492,38.532223910437054,23.14739073199628
2000-04-30,6.624631983888516,60.659039200286436,44.97810962161651,37.00670013953832,22.47730173353001
2000-05-31,5.838865688146442,60.55343133867566,45.18562406121428,37.20904732950946,22.972556444074872
2000-06-30,5.901904725515761,61.093203601539095,45.345889422917416,37.44259523684777,22.901778612259744
2000-07-31,5.867657613932151,61.697582001709804,47.09908147926851,37.606002306779175,22.867535578006123
2000-08-31,5.724830199489394,62.12396886560943,48.07355848868399,37.53162835436314,22.471589666537316
2000-09-30,5.697916384127723,62.87713180816089,48.21970129234609,36.76662199604832,21.902722152956546
2000-10-31,5.614229343576871,64.7861108320205,48.31507525112005,37.99589319178875,22.464318918338442
2000-11-30,5.664121877917943,64.15375888121527,47.70051162668592,38.26211199680009,22.756505786292966
2000-12-31,7.046563954515303,64.27516293885179,45.71454926205654,37.767041420764016,22.327481126190175
2001-01-31,8.82146697697537,62.87002340635567,45.01673181033738,35.852790401496556,21.61060445453987
2001-02-28,7.793851534865083,63.36639434408019,45.37900298964115,35.81198722615875,21.685841654737676
2001-03-31,6.400744809906097,62.647573825641146,44.44990474174074,35.847999538789686,21.974507485942727
2001-04-30,6.291371404620652,62.9185079885465,44.29941644235817,35.98519619886219,22.19460780684987
2001-05-31,5.645197454654547,62.979998334068675,45.09722681104633,35.24794055754007,21.823690975340977
2001-06-30,6.19577904993391,63.49812062943716,45.53133079307726,35.45866520765052,21.52023746362812
2001-07-31,5.656277187985178,64.61512309747627,46.36466328753961,34.63758684749565,21.17170552091791
2001-08-31,5.515009430169813,64.90187618249077,46.36104202550964,35.10514844498055,21.274717409288506
2001-09-30,5.483539916763127,65.07513630506448,47.35351054986274,35.347510541251786,21.445498338666038
2001-10-31,5.541225547491246,64.96850462882503,46.59626352398745,35.7093233100236,21.712720654866576
2001-11-30,6.308342825526501,64.16837908956887,46.47673814139202,36.22445546782706,22.07063838176312
2001-12-31,6.576263257780171,64.33196097132695,45.62227589069499,34.171608992118315,21.032484684721766
2002-01-31,6.704475565970889,64.05953273401248,45.21479099985328,33.01239792954339,20.640478373834338
2002-02-28,8.496328423479563,63.83869229819395,43.36351720048278,34.08704139917829,21.33259584426964
2002-03-31,7.652734448161729,63.997519448641036,43.586989479227356,34.78280909163819,21.636742922271754
2002-04-30,7.391887212969897,64.77747167807891,42.49199244500018,34.19161549097189,21.370997130598603
2002-05-31,6.06767124682101,65.24861979684013,44.50764583131526,34.278528658938036,21.257618613826324
2002-06-30,6.032856789953856,67.97054947373753,44.89074887770612,34.39941985753928,20.952523539043234
2002-07-31,6.427403600816244,67.32534809982432,44.69503499392503,32.93425114051971,20.40632069802481
2002-08-31,6.318862881998252,67.20415141545195,44.70979743190288,33.34995003094402,20.673730787283368
2002-09-30,5.960106961357615,66.78696598333379,43.049055604514294,33.76310123042207,21.19053156515617
2002-10-31,5.904869968899814,64.76199021789897,42.33445159539565,29.943653428870782,19.54651952658086
2002-11-30,6.148185112511123,65.26138508006505,42.67380925220415,31.05490620389017,20.097557714155812
2002-12-31,8.477432450637396,60.91803880979363,42.47543340573571,28.26151816307782,18.78843512189458
2003-01-31,7.239950917788031,63.203935019105586,43.9390252680661,26.900620782768982,17.844661454201933
2003-02-28,7.027377067759144,58.407274442669554,48.50602676241094,27.644125877028795,18.31820098763811
2003-03-31,6.5130488265960444,58.72681599625227,49.17531620961645,28.04412868118743,18.422720177711998
2003-04-30,6.5604671607867395,59.07566802846912,49.65709292505958,26.110307029842172,17.274184826051012
2003-05-31,5.75713188869474,59.25546593988179,49.985033110102435,25.904926973389475,17.22884673241847
2003-06-30,5.924434592429925,60.01211386430321,50.712278820332266,24.77527504355575,16.490862668939936
2003-07-31,5.964069963459232,61.32997067678298,49.599591070222985,25.185112969357785,16.77991087645564
2003-08-31,5.8871592558334,62.34920074834738,49.74058939340639,24.894484118899957,16.43162865442557
2003-09-30,5.692276602076059,62.86000260971997,49.77136532862502,24.67828295551723,16.17641478312945
2003-10-31,6.0350804367085145,64.36349212095975,50.10880780817,23.38555118383023,15.313062426308843
2003-11-30,6.613957635961337,64.82491628145729,49.97129828574295,22.553598179359252,14.728736835289503
2003-12-31,7.372440250337081,63.17671518181982,48.7725314028184,22.419244819786552,14.871747617164177
2004-01-31,6.636265021287029,64.65677409596971,49.190762137926555,22.76299151135721,14.929337173563237
2004-02-29,6.059672536934204,63.40616115475042,48.98594628130362,23.42646699009996,15.512138563339029
2004-03-31,5.634473594364366,63.7219511166792,48.93173286494609,24.333212665922236,15.907092567339081
2004-04-30,5.575839280669846,65.92205183447084,47.417424371609265,24.64532196525526,16.190334240255076
2004-05-31,5.679549145059845,68.53058311539088,46.7866925991078,23.263772485862418,15.181342830029218
2004-06-30,5.706177619356593,68.33332429245627,45.836765156446155,22.856201643355114,15.123010286316777
2004-07-31,5.704894638336232,69.11957482600214,44.134429829585585,21.618586979010914,14.477121224445494
2004-08-31,5.80352159364888,70.36683498115171,44.12141440558979,21.920502123231408,14.471925263845572
2004-09-30,5.574095829215427,72.69118660587966,44.36592553616859,22.46591473057455,14.662490258867052
2004-10-31,7.547875348117369,82.96459789785557,45.36485372544023,23.377906060461502,13.838644705247638
2004-11-30,7.092136908176245,71.71041651841594,41.22871974191361,21.531402588118524,14.27318039985796
2004-12-31,7.355423337922986,72.0787160920709,40.30159823148177,21.306735267816105,14.159414840239098
2005-01-31,7.296876912983253,73.1277559610318,40.036848308194394,20.438691239155727,13.65319024181881
2005-02-28,5.9214034056508185,74.8915509042592,39.976535571015866,21.042296044321652,13.917043945905958
2005-03-31,6.736085870119463,74.9606664895922,38.9103285719346,19.952530605835154,13.270146499684191
2005-04-30,7.861910437108922,75.4402169483833,37.11347889380846,20.082297160170377,13.44535458914436
2005-05-31,7.755989150464633,77.05576668596063,37.008234287673304,19.20258854221998,12.751040716350767
2005-06-30,6.5846975500045355,79.49541139186762,37.75463354026537,17.61650277506694,11.717188302635567
2005-07-31,6.588359515272424,81.19419854001141,35.48080673837731,19.012701324681228,12.553640510672448
2005-08-31,6.900958750180464,83.48924068514505,35.41947886760304,18.332032386343528,11.966992657740978
2005-09-30,6.3718240139943445,85.71854688296025,34.66720701837034,18.951797024837365,12.306901574919987
2005-10-31,7.310421944096669,87.5124811060125,34.64197130784911,17.660695357588725,11.359776529737902
2005-11-30,6.300579764647369,87.95529168458789,33.80989174291211,16.7361036004246,10.78370968233461
2005-12-31,6.675204884669596,89.13545671128891,32.46299964956235,18.695018940369255,12.044895037046647
2006-01-31,6.25387873011825,89.26328925765719,32.71100350155745,17.952097835792955,11.542047099430137
2006-02-28,7.040021343698304,88.74738593794926,32.24222599466424,17.920535815295384,11.427662693950365
2006-03-31,9.645128669197407,85.31115989793705,29.911767985465147,18.325487713535857,12.053597394643043
2006-04-30,9.846281020123397,84.62313860740728,28.559718700408677,20.754634488805067,13.404352059968181
2006-05-31,9.634530792882051,84.95475406509232,28.542264798044737,20.80078293670935,13.535834752090356
2006-06-30,7.423795615304512,84.81363682584079,27.792299041605805,22.637917922588315,14.87744566002437
2006-07-31,6.620282296605278,85.27958883876032,27.285073350068018,23.10531338834193,15.233741232938556
2006-08-31,5.682511886737536,83.90050618007851,26.81458768852561,23.638211297680893,15.7804795702668
2006-09-30,6.1480666945148945,83.37368915695804,26.32718504522129,23.36793755315836,15.76122753012587
2006-10-31,6.7158961275153795,85.19792361665363,26.80759881146909,22.11419757538124,14.749352543400121
2006-11-30,6.5373005713300865,82.9134094591742,26.430736674474208,22.318114956021557,14.997927896493806
2006-12-31,8.809756293097657,80.55239509414591,25.228476828543627,21.964151686588373,15.073461004838142
2007-01-31,8.150611315525762,79.21591536511848,25.37078684753245,24.211327807108237,16.520283686718397
2007-02-28,9.141610685391019,80.13781125078097,25.83833372130273,24.55633036057361,16.511548866509887
2007-03-31,11.086459831951093,78.75390921469028,25.06932764002619,23.275027949230758,15.885618578676159
2007-04-30,11.075115610730556,78.20320065765223,24.744864873858937,23.865942206826787,16.34944190784174
2007-05-31,12.565363011094732,80.38027731047234,24.45828666669352,22.174057179469997,15.156374816905041
2007-06-30,10.562126714565895,79.65408502504306,23.988986305827087,24.056357805962282,16.506139787550143
2007-07-31,12.647020669092868,79.23859774791619,23.196816514376103,23.050765439789707,15.829012299678444
2007-08-31,9.159323901588165,80.045236053915,22.710425163528193,25.264946204356097,17.33378436989078
2007-09-30,10.411985081867076,81.21445168435754,23.07105131552448,24.061033911099276,16.280785577290832
