date,sar_1m,sar_3m,sar_6m,sar_12m,usd_1m,usd_3m
2015-02-28,0.5672,0.8169,0.876,0.9981,0.1721,0.2584
2015-03-31,0.5389,0.7753,0.8401,0.9722,0.1756,0.2685
2015-04-30,0.5394,0.7727,0.8361,0.9716,0.1807,0.2759
2015-05-31,0.5383,0.7741,0.8409,0.9783,0.1842,0.2792
2015-06-30,0.5373,0.775,0.8435,0.9788,0.1859,0.2827
2015-07-31,0.5399,0.7769,0.8443,0.9789,0.188,0.2894
2015-08-31,0.5721,0.8254,0.891,1.0377,0.1968,0.3212
2015-09-30,0.6147,0.8824,0.9501,1.0974,0.2015,0.3314
2015-10-31,0.649,0.9336,0.9901,1.1415,0.1944,0.3208
2015-11-30,0.7682,1.0347,1.1199,1.2727,0.2085,0.371
2015-12-31,1.0662,1.3329,1.4188,1.5771,0.3522,0.5332
2016-01-31,1.37577380952381,1.64083333333333,1.72416666666667,1.87416666666667,0.42545,0.6195525
2016-02-29,1.4751,1.73380857142857,1.82256571428571,1.96837380952381,0.4308375,0.6222
2016-03-31,1.52174619047619,1.77264428571429,1.8427519047619,1.98661428571429,0.4364025,0.63217
2016-04-30,1.647556,1.912216,1.979928,2.1259955,0.43748,0.6325575
2016-05-31,1.80324619047619,2.0985280952381,2.15571380952381,2.30692571428571,0.442265,0.6447725
2016-06-30,1.98082285714286,2.20783523809524,2.30021619047619,2.4607780952381,0.410363636363636,0.592520454545455
2016-07-31,2.031444375,2.226226875,2.316153125,2.479584375,0.4575375,0.655345
2016-08-31,2.04247826086957,2.27104347826087,2.3604347826087,2.54813043478261,0.461753333333333,0.729049047619048
2016-09-30,2.06846666666667,2.34453333333333,2.44386666666667,2.64,0.526806190476191,0.849490476190476
2016-10-31,2.08959090909091,2.37163636363636,2.45740909090909,2.64340909090909,0.530779523809524,0.878682857142857
2016-11-30,1.94336363636364,2.17390909090909,2.32936363636364,2.53381818181818,0.563109090909091,0.908464090909091
2016-12-31,1.81257142857143,2.04085714285714,2.22352380952381,2.43333333333333,0.7119585,0.9753285
2017-01-31,1.77647826086957,2.02091304347826,2.20013043478261,2.40947826086957,0.771374761904762,1.02569285714286
2017-02-28,1.5934375,1.892975,2.0925375,2.2931,0.7767085,1.0445965
2017-03-31,1.32573863636364,1.74568181818182,2.01107954545455,2.2075,0.928635217391305,1.13471304347826
2017-04-30,1.3271,1.7468,2.0112,2.2075,0.9906,1.159
2017-05-31,1.27663043478261,1.72625,2.00277173913043,2.20244565217391,1.01142619047619,1.186
2017-06-30,1.11318181818182,1.75,1.85318181818182,2.00545454545455,1.16890761904762,1.26065904761905
2017-07-31,1.45926136363636,1.79340909090909,2.04630681818182,2.2375,1.22803666666667,1.30751285714286
2017-08-31,1.45702380952381,1.79684523809524,2.04922619047619,2.24202380952381,1.23176909090909,1.31417681818182
2017-09-30,1.45921875,1.79359375,2.04859375,2.243359375,1.23492,1.32329571428571
2017-10-31,1.4641,1.7923,2.0464,2.2425,1.2385,1.3608
2017-11-30,1.4783,1.8078,2.0562,2.2515,1.2879,1.4342
2017-12-31,1.62529761904762,1.87345238095238,2.07892857142857,2.27470238095238,1.48504105263158,1.60175210526316
2018-01-31,1.6832,1.8929,2.0867,2.2843,1.5611,1.734
2018-02-28,1.6808,1.8952,2.0909,2.2916,1.6018,1.8747
2018-03-31,1.8503,2.0745,2.2629,2.4701,1.7991,2.1734
2018-04-30,2.0455,2.3227,2.5012,2.7188,1.8967,2.3494
2018-05-31,2.0957,2.4163,2.5982,2.8186,1.9463,2.3356
2018-06-30,2.2544,2.5046,2.6826,2.8906,2.0684,2.3303
2018-07-31,2.4061,2.6075,2.7847,2.9919,2.079,2.3391
2018-08-31,2.4066,2.6079,2.7875,2.9987,2.0741,2.3236
2018-09-30,2.4456,2.6422,2.8195,3.0283,2.1755,2.3494
2018-10-31,2.56586956521739,2.73864130434783,2.90614130434783,3.11635869565217,2.28570608695652,2.46062652173913
2018-11-30,2.60172619047619,2.8052380952381,2.9897619047619,3.22047619047619,2.31926636363636,2.64918409090909
2018-12-31,2.69988095238095,2.90410714285714,3.07434523809524,3.30857142857143,2.45324315789474,2.78774210526316
2019-01-31,2.78983695652174,2.97086956521739,3.10396739130435,3.32972826086957,2.50979090909091,2.77417772727273
2019-02-28,2.774125,2.9403125,3.06,3.2846875,2.49468052631579,2.67991736842105
2019-03-31,2.75339285714286,2.89166666666667,2.99946428571429,3.22089285714286,2.48980523809524,2.60567476190476
2019-04-30,2.72840909090909,2.85761363636364,2.95534090909091,3.12431818181818,2.4801095,2.5895395
2019-05-31,2.72940476190476,2.85071428571429,2.94916666666667,3.1125,2.44402666666667,2.53168095238095
2019-06-30,2.706238125,2.7563725,2.778393125,2.867945625,2.403366,2.3974965
2019-07-31,2.66496956521739,2.68024956521739,2.68291913043478,2.71763956521739,2.30610565217391,2.29365434782609
2019-08-31,2.460448125,2.47901875,2.47633875,2.486695,2.17446619047619,2.16479380952381
2019-09-30,2.34054428571429,2.38224428571429,2.3689780952381,2.36959095238095,2.04316333333333,2.12518238095238
2019-10-31,2.23416043478261,2.30527913043478,2.31217304347826,2.32055956521739,1.8782247826087,1.97742130434783
2019-11-30,2.089856,2.2302855,2.250072,2.291857,1.73536523809524,1.9048119047619
2019-12-31,2.09993739130435,2.23751434782609,2.25596260869565,2.30440826086956,1.7492285,1.9075775
2020-01-31,2.058,2.2170005,2.242142,2.2969995,1.67125238095238,1.82299666666667
2020-02-29,1.988857,2.1397145,2.1548575,2.204,1.6367275,1.678934
2020-03-31,1.18502703703704,1.30190481481481,1.30777592592593,1.31999962962963,0.92950875,1.07391458333333
2020-04-30,1.00939576923077,1.22807615384615,1.23027653846154,1.23022115384615,0.700699615384615,1.11068692307692
2020-05-31,0.91,1.1293,1.1815,1.205,0.1948,0.4076
2020-06-30,0.8256,1.0264,1.0846,1.1297,0.1046,0.3106
2020-07-31,0.7718,0.9557,1.0064,1.055,0.172225652173913,0.267183870967742
2020-08-31,0.735669032258065,0.9106,0.960968387096774,1.01253451612903,0.161409677419355,0.252518064516129
2020-09-30,0.7173,0.8817,0.9309,0.9881,0.1518,0.2365
2020-10-31,0.695201612903226,0.856008064516129,0.905,0.970241935483871,0.143,0.2216
2020-11-30,0.679,0.83783,0.8873,0.9539583,0.14214,0.2184026
2020-12-31,0.660846774193549,0.823266129032258,0.87358870967742,0.944314516129032,0.149252380952381,0.232587419354839
2021-01-31,0.653266129032258,0.817096774,0.867258065,0.939072581,0.128659032,0.222692258
2021-02-28,0.64806,0.80776,0.85491,0.92745,0.114363571428571,0.189422142857143
2021-03-31,0.640483871,0.796814516129033,0.844072581,0.917056452,0.107454194,0.190413548
2021-04-30,0.637283,0.796997,0.844147000000001,0.916997,0.111548,0.18696
2021-05-31,0.634335806451613,0.792075483870967,0.841476129032258,0.914656451612904,0.0963938709677419,0.152870322580645
2021-06-30,0.63429,0.791954333333334,0.842145000000001,0.91429,0.0864643333333333,0.132555666666667
2021-07-31,0.63429,0.7931,0.84429,0.91429,0.09341,0.130817
2021-08-31,0.636866129032258,0.795068709677419,0.844290000000001,0.91429,0.0898129032258064,0.124421612903226
2021-09-30,0.641951333333333,0.800521,0.849094,0.918763666666666,0.0837903333333333,0.122489333333333
2021-10-31,0.655162258064516,0.81668064516129,0.864009032258064,0.937741612903226,0.08466,0.127148064516129
